"","race","period","sex","age","foi_mean","foi_cri_lb","foi_cri_ub"
"1017","Other Hispanic",1992,"Female",6,0.0276129005729274,0.0211930978137901,0.0341429936624159
"1018","Other Hispanic",1992,"Female",7,0.0271947829668149,0.0209261185090689,0.033544370723279
"1019","Other Hispanic",1992,"Female",8,0.0267714319042157,0.0206577981538189,0.0329343225144972
"1020","Other Hispanic",1992,"Female",9,0.0263431584591969,0.0203874260387216,0.0323245956565512
"1021","Other Hispanic",1992,"Female",10,0.0259102913058151,0.0201150565662794,0.0317240735737515
"1022","Other Hispanic",1992,"Female",11,0.0254731758585463,0.0198409556500483,0.0311048215018059
"1023","Other Hispanic",1992,"Female",12,0.0250321732838198,0.0195624274355188,0.0304781487574699
"1024","Other Hispanic",1992,"Female",13,0.0245876593871574,0.0192822577906992,0.0298641477363714
"1025","Other Hispanic",1992,"Female",14,0.0241400233820915,0.0190007152659208,0.0292246112736824
"1026","Other Hispanic",1992,"Female",15,0.0236896665486785,0.0187179993144207,0.0285774257350328
"1027","Other Hispanic",1992,"Female",16,0.0232370007909976,0.0184342679565707,0.0279428108091335
"1028","Other Hispanic",1992,"Female",17,0.0227824471044972,0.0181496790698497,0.0272929122023961
"1029","Other Hispanic",1992,"Female",18,0.022326433965387,0.0178643924723278,0.0266808061305846
"1030","Other Hispanic",1992,"Female",19,0.0218693956554448,0.0175785695675009,0.0260701146363194
"1031","Other Hispanic",1992,"Female",20,0.0214117705365836,0.0172923729814955,0.0254831308613366
"1032","Other Hispanic",1992,"Female",21,0.0209539992902869,0.0170059432680403,0.024932777698476
"1033","Other Hispanic",1992,"Female",22,0.0204965231375439,0.0167193748678201,0.0243688759329785
"1034","Other Hispanic",1992,"Female",23,0.0200397820552011,0.0164329264133699,0.0238191750588508
"1035","Other Hispanic",1992,"Female",24,0.0195842130046696,0.016145296898454,0.0232690736796295
"1036","Other Hispanic",1992,"Female",25,0.0191302481887057,0.0158337346951141,0.022719176723571
"1037","Other Hispanic",1992,"Female",26,0.0186783133515127,0.0155447990166687,0.0221963694995817
"1038","Other Hispanic",1992,"Female",27,0.0182288261367034,0.0152414743073639,0.0216468145355491
"1039","Other Hispanic",1992,"Female",28,0.01778219451675,0.014960239856567,0.0211203011592603
"1040","Other Hispanic",1992,"Female",29,0.0173388153064274,0.0146673148284681,0.0205733820980427
"1041","Other Hispanic",1992,"Female",30,0.0168990727714861,0.0143625104715282,0.02004294095872
"1042","Other Hispanic",1992,"Female",31,0.0164633373423696,0.0140607807558225,0.0195490861363911
"1043","Other Hispanic",1992,"Female",32,0.0160319644412765,0.0137815709112876,0.0190239290332936
"1044","Other Hispanic",1992,"Female",33,0.0156052934292792,0.01348458705841,0.0185071105929601
"1045","Other Hispanic",1992,"Female",34,0.0151836466785812,0.0131992086171574,0.0179895670278386
"1046","Other Hispanic",1992,"Female",35,0.0147673287733686,0.0129083102763378,0.017509156409744
"1047","Other Hispanic",1992,"Female",36,0.0143566258411025,0.0126097573770401,0.0170439285351931
"1048","Other Hispanic",1992,"Female",37,0.0139518050145508,0.0122994709329416,0.0165909283254678
"1049","Other Hispanic",1992,"Female",38,0.0135531140233845,0.0119920169864301,0.0161293072512645
"1050","Other Hispanic",1992,"Female",39,0.013160780912796,0.0116859067469006,0.0156906705750219
"1051","Other Hispanic",1992,"Female",40,0.0127750138853432,0.0113628928703422,0.015250262640456
"1052","Other Hispanic",1992,"Female",41,0.0123960012611096,0.0110392992599759,0.014813108429289
"1053","Other Hispanic",1992,"Female",42,0.0120239115502919,0.0107220398249348,0.0143755593632651
"1054","Other Hispanic",1992,"Female",43,0.0116588936315043,0.0104104384299121,0.013962475740446
"1055","Other Hispanic",1992,"Female",44,0.0113010770284133,0.0100997819311331,0.0135414747873753
"1056","Other Hispanic",1992,"Female",45,0.0109505722767925,0.00979561299076494,0.0131276871770731
"1057","Other Hispanic",1992,"Female",46,0.0106074713737107,0.00948664024300411,0.0127213257226375
"1058","Other Hispanic",1992,"Female",47,0.0102718483003271,0.00916549357803465,0.0123233598984087
"1059","Other Hispanic",1992,"Female",48,0.00994375960965895,0.00884690503801306,0.0119344120521312
"1060","Other Hispanic",1992,"Female",49,0.0096232450707018,0.00853337391259527,0.0115499338603927
"1061","Other Hispanic",1992,"Female",50,0.00931032836040009,0.00820892381809152,0.0111784044699727
"1062","Other Hispanic",1992,"Female",51,0.00900501779518367,0.00787303342681327,0.0108252653587293
"1063","Other Hispanic",1992,"Female",52,0.00870730709408365,0.00754722714113252,0.0105015095614768
"1064","Other Hispanic",1992,"Female",53,0.0084171761658091,0.00722656601311506,0.0101686666765662
"1065","Other Hispanic",1992,"Female",54,0.00813459191259048,0.00691695134805482,0.00986056808086167
"1066","Other Hispanic",1992,"Female",55,0.00785950904406405,0.00661815107171495,0.00953334168662799
"1067","Other Hispanic",1992,"Female",56,0.00759187089497263,0.00633177870627478,0.00921304391403951
"1068","Other Hispanic",1992,"Female",57,0.00733161024097998,0.0060553949681988,0.0089025030190312
"1069","Other Hispanic",1992,"Female",58,0.00707865010743008,0.00578950561573872,0.00859840535439407
"1070","Other Hispanic",1992,"Female",59,0.0068329045664193,0.00553384818517764,0.0083082210293489
"1071","Other Hispanic",1992,"Female",60,0.00659427951808052,0.00528815461380061,0.00801888896146667
"1072","Other Hispanic",1992,"Female",61,0.00636267345249859,0.00505215259365461,0.00773688106086698
"1073","Other Hispanic",1992,"Female",62,0.00613797818917833,0.00482496727833693,0.00746298035261627
"1074","Other Hispanic",1992,"Female",63,0.00592007959146714,0.00460662687102832,0.00720262054324867
"1075","Other Hispanic",1992,"Female",64,0.00570885825378903,0.00439722641471356,0.00694813797660013
"1076","Other Hispanic",1992,"Female",65,0.00550419015997335,0.00419734525048517,0.00670320907080449
"1077","Other Hispanic",1992,"Female",66,0.00530594731135807,0.00400591712428297,0.00646567173459795
"1078","Other Hispanic",1992,"Female",67,0.00511399832371215,0.00382250305352371,0.00623580851270833
"1079","Other Hispanic",1992,"Female",68,0.00492820899235482,0.0036468320020379,0.00600904995227017
"1080","Other Hispanic",1992,"Female",69,0.00474844282515023,0.00347863620972944,0.00578880437232555
"1081","Other Hispanic",1992,"Female",70,0.00457456154332586,0.00331765176200971,0.00560182823985228
"1082","Other Hispanic",1992,"Female",71,0.0044064255503015,0.00316361908966993,0.00541408980898254
"1083","Other Hispanic",1992,"Female",72,0.00424389436892557,0.00301628340341466,0.00525220104759345
"1084","Other Hispanic",1992,"Female",73,0.00408682704769642,0.00287539506730644,0.0050927388005328
"1085","Other Hispanic",1992,"Female",74,0.0039350825367015,0.00274070991535241,0.00494888476018802
"1086","Other Hispanic",1992,"Female",75,0.0037885200341375,0.00261198951540367,0.00480841053320661
"1087","Other Hispanic",1992,"Female",76,0.00364699930438181,0.00248900138444463,0.00467086697409098
"1088","Other Hispanic",1992,"Female",77,0.00351038096867211,0.00237151915922932,0.0045244492422915
"1089","Other Hispanic",1992,"Female",78,0.00337852676951782,0.00225799343441115,0.00438567063369581
"1090","Other Hispanic",1992,"Female",79,0.00325129981001741,0.00214848758761238,0.00425527291821534
"1091","Other Hispanic",1992,"Female",80,0.00312856476928915,0.00204407383490432,0.0041271455376493
"1092","Other Hispanic",1992,"Female",81,0.00301018809524407,0.00194453618609102,0.00400316023056928
"1093","Other Hispanic",1992,"Female",82,0.00289603817593743,0.00185100513121653,0.00388233818198284
"1094","Other Hispanic",1992,"Female",83,0.00278598549073312,0.00176210992063061,0.00376596872029265
"1095","Other Hispanic",1992,"Female",84,0.00267990274250339,0.00167733830556767,0.00365454168575051
"1096","Other Hispanic",1992,"Female",85,0.0025776649720671,0.00159651271355963,0.00354065826296846
"1097","Other Hispanic",1992,"Female",86,0.00247914965604323,0.00151946192244117,0.00343283043520379
"1098","Other Hispanic",1992,"Female",87,0.00238423678926508,0.00144602095981352,0.00332793244372558
"1099","Other Hispanic",1992,"Female",88,0.00229280895286417,0.00137522906177079,0.00322590608963646
"1100","Other Hispanic",1992,"Female",89,0.00220475136909332,0.00130877119974919,0.00312586815447723
"1101","Other Hispanic",1992,"Female",90,0.00211995194391585,0.00124544413498302,0.00303023477242526
"1102","Other Hispanic",1992,"Female",91,0.0020383012983435,0.00118512711181952,0.00293647297791818
"1103","Other Hispanic",1992,"Female",92,0.00195969278945984,0.00112754604428269,0.00284568687780137
"1104","Other Hispanic",1992,"Female",93,0.00188402252201928,0.00107264461560533,0.00275945879034069
"1105","Other Hispanic",1992,"Female",94,0.00181118935146511,0.00102036172382776,0.00267440095074398
"1106","Other Hispanic",1992,"Female",95,0.00174109487916298,0.000970577685085451,0.00258793321279673
"1107","Other Hispanic",1992,"Female",96,0.00167364344060022,0.000923177788555807,0.00250735268845203
"1108","Other Hispanic",1992,"Female",97,0.00160874208725579,0.00087760970999112,0.00242908828066258
"1109","Other Hispanic",1992,"Female",98,0.00154630056280122,0.000833949658853074,0.00235308531653246
"1110","Other Hispanic",1992,"Female",99,0.00148623127424966,0.000792418616630489,0.00227960610012572
"1111","Other Hispanic",1992,"Female",100,0.00142844925862864,0.000752925340679087,0.00220847603599306
"1112","Other Hispanic",1992,"Male",0,0.0353282482184356,0.0254630438061118,0.0464093719631412
"1113","Other Hispanic",1992,"Male",1,0.0348519294193436,0.0251202944837322,0.04579449719362
"1114","Other Hispanic",1992,"Male",2,0.0343653225573989,0.0247736171259932,0.0451595385807293
"1115","Other Hispanic",1992,"Male",3,0.0338686672270147,0.0244232097338615,0.044504672235589
"1116","Other Hispanic",1992,"Male",4,0.0333622385040354,0.0240753517649088,0.0438301579487278
"1117","Other Hispanic",1992,"Male",5,0.0328463474044362,0.023724952881149,0.0431363427511433
"1118","Other Hispanic",1992,"Male",6,0.0323213411169239,0.0233714260428774,0.0424236638736393
"1119","Other Hispanic",1992,"Male",7,0.0317876029909398,0.023004726595762,0.0416988931071401
"1120","Other Hispanic",1992,"Male",8,0.0312455522634176,0.0226324636344082,0.0409668383717578
"1121","Other Hispanic",1992,"Male",9,0.0306956435099825,0.022263793707309,0.0402178413328671
"1122","Other Hispanic",1992,"Male",10,0.0301383658091109,0.0218940895237097,0.03943309553736
"1123","Other Hispanic",1992,"Male",11,0.0295742416110655,0.0215226245311819,0.0386327411456847
"1124","Other Hispanic",1992,"Male",12,0.0290038253071613,0.021148121799802,0.0378265436118349
"1125","Other Hispanic",1992,"Male",13,0.0284277014990385,0.0207715465520648,0.0370046150902263
"1126","Other Hispanic",1992,"Male",14,0.0278464829720632,0.0203939862004099,0.0361645793849862
"1127","Other Hispanic",1992,"Male",15,0.0272608083816453,0.0200157843379469,0.0353180751825239
"1128","Other Hispanic",1992,"Male",16,0.0266713396660686,0.0196395917478805,0.0344484272291635
"1129","Other Hispanic",1992,"Male",17,0.02607875920424,0.019264811600438,0.0335744345255325
"1130","Other Hispanic",1992,"Male",18,0.0254837667414764,0.018890102608673,0.0327502433579965
"1131","Other Hispanic",1992,"Male",19,0.0248870761109113,0.0185157453792214,0.0318645495555448
"1132","Other Hispanic",1992,"Male",20,0.0242894117822078,0.0181420194657789,0.0309783252575874
"1133","Other Hispanic",1992,"Male",21,0.0236915052728669,0.0177692025360232,0.0300760324527425
"1134","Other Hispanic",1992,"Male",22,0.023094091460423,0.0173975695504872,0.0291979935384841
"1135","Other Hispanic",1992,"Male",23,0.0224979048361073,0.0170273919585135,0.0283531215622465
"1136","Other Hispanic",1992,"Male",24,0.0219036757420668,0.016654306458899,0.0275063306472046
"1137","Other Hispanic",1992,"Male",25,0.0213121266348915,0.0162788875992006,0.0266410198836946
"1138","Other Hispanic",1992,"Male",26,0.0207239684179929,0.015905978467737,0.0258313592118816
"1139","Other Hispanic",1992,"Male",27,0.0201398968843037,0.015542883007006,0.0250623038610218
"1140","Other Hispanic",1992,"Male",28,0.0195605893088439,0.0151461688955858,0.0242644452540742
"1141","Other Hispanic",1992,"Male",29,0.0189867012279935,0.0146783135819292,0.0235005093518527
"1142","Other Hispanic",1992,"Male",30,0.0184188634388937,0.0142408537172367,0.0227681809456988
"1143","Other Hispanic",1992,"Male",31,0.0178576792483765,0.013799991612735,0.0220189654225779
"1144","Other Hispanic",1992,"Male",32,0.01730372199631,0.0133460224310093,0.0213029415112179
"1145","Other Hispanic",1992,"Male",33,0.0167575328733777,0.0128649905161703,0.0206326952711428
"1146","Other Hispanic",1992,"Male",34,0.0162196190482154,0.0124034273765844,0.0199810866906857
"1147","Other Hispanic",1992,"Male",35,0.01569045211365,0.0119368612045069,0.0193677475409327
"1148","Other Hispanic",1992,"Male",36,0.015170466856652,0.0114809724348354,0.018763680878149
"1149","Other Hispanic",1992,"Male",37,0.0146600603516465,0.0110494417222642,0.0181705309577938
"1150","Other Hispanic",1992,"Male",38,0.0141595913721479,0.0106273749868176,0.01757883069023
"1151","Other Hispanic",1992,"Male",39,0.0136693801113679,0.0102105413024475,0.0169980542981494
"1152","Other Hispanic",1992,"Male",40,0.0131897081985896,0.00981794734404843,0.0164431444344326
"1153","Other Hispanic",1992,"Male",41,0.0127208189947471,0.00943379126936089,0.0159117756219338
"1154","Other Hispanic",1992,"Male",42,0.0122629181478401,0.00904851687269652,0.0153978389858533
"1155","Other Hispanic",1992,"Male",43,0.01181617438657,0.00868221488204871,0.0148761617684072
"1156","Other Hispanic",1992,"Male",44,0.0113807205289021,0.0083339815453316,0.0143865220050585
"1157","Other Hispanic",1992,"Male",45,0.0109566546811286,0.00799922686772268,0.0139140825302604
"1158","Other Hispanic",1992,"Male",46,0.0105440416023984,0.00767539063294396,0.0134539195528825
"1159","Other Hispanic",1992,"Male",47,0.0101429142095538,0.00736231957151163,0.0129904741845288
"1160","Other Hispanic",1992,"Male",48,0.00975327519742408,0.0070598452887673,0.0125578298856392
"1161","Other Hispanic",1992,"Male",49,0.00937509875041992,0.00676578872212005,0.0121175553326155
"1162","Other Hispanic",1992,"Male",50,0.00900833232228899,0.00648053861454191,0.0116744583439916
"1163","Other Hispanic",1992,"Male",51,0.00865289846218329,0.00620552934242704,0.0112658814213567
"1164","Other Hispanic",1992,"Male",52,0.00830869666668508,0.00594076961562974,0.0108675434943467
"1165","Other Hispanic",1992,"Male",53,0.00797560523909468,0.00568590761204429,0.010486397698363
"1166","Other Hispanic",1992,"Male",54,0.0076534831390436,0.00543785553163389,0.0101032455481513
"1167","Other Hispanic",1992,"Male",55,0.00734217180731571,0.00519440949489921,0.00972923341254314
"1168","Other Hispanic",1992,"Male",56,0.00704149695259511,0.00496065693171246,0.00936561201985638
"1169","Other Hispanic",1992,"Male",57,0.00675127028867593,0.00473633861838162,0.00901234970084977
"1170","Other Hispanic",1992,"Male",58,0.00647129121243668,0.00452117036313968,0.00866939373824421
"1171","Other Hispanic",1992,"Male",59,0.00620134841457308,0.0043157094745715,0.00833667175048928
"1172","Other Hispanic",1992,"Male",60,0.00594122141668133,0.00412318380687848,0.00801594821303849
"1173","Other Hispanic",1992,"Male",61,0.00569068202977158,0.00393850399366099,0.00770155024382544
"1174","Other Hispanic",1992,"Male",62,0.00544949573065991,0.00376141573503465,0.00740612835417469
"1175","Other Hispanic",1992,"Male",63,0.00521742295393001,0.00359166711407505,0.00711669936422862
"1176","Other Hispanic",1992,"Male",64,0.00499422029827003,0.00342772994102137,0.00683099097280923
"1177","Other Hispanic",1992,"Male",65,0.00477964164697603,0.00326965817916733,0.00655490378113728
"1178","Other Hispanic",1992,"Male",66,0.0045734392032744,0.00311839370069351,0.00628947240554608
"1179","Other Hispanic",1992,"Male",67,0.00437536444185516,0.00297644443369956,0.00603609665318393
"1180","Other Hispanic",1992,"Male",68,0.00418516897863375,0.00283905479342877,0.00578878344637554
"1181","Other Hispanic",1992,"Male",69,0.00400260536127696,0.00270580226508471,0.00555025490449466
"1182","Other Hispanic",1992,"Male",70,0.00382742778344793,0.00257846808551048,0.00532037847644996
"1183","Other Hispanic",1992,"Male",71,0.0036593927260539,0.00245682038718098,0.00509889864568277
"1184","Other Hispanic",1992,"Male",72,0.0034982595290274,0.00234063350351349,0.00488719926993643
"1185","Other Hispanic",1992,"Male",73,0.00334379089734581,0.00222987800381147,0.00468657091076557
"1186","Other Hispanic",1992,"Male",74,0.00319575334510387,0.00212455592082358,0.00449029980986351
"1187","Other Hispanic",1992,"Male",75,0.00305391758150734,0.00202400010786411,0.00430314808338024
"1188","Other Hispanic",1992,"Male",76,0.00291805884266116,0.00192620350779435,0.00412303957086553
"1189","Other Hispanic",1992,"Male",77,0.00278795717298937,0.00183415914091984,0.00394976732223785
"1190","Other Hispanic",1992,"Male",78,0.00266339766005393,0.0017463199382286,0.00378310558381962
"1191","Other Hispanic",1992,"Male",79,0.00254417062644039,0.00165033401379461,0.00362288407468357
"1192","Other Hispanic",1992,"Male",80,0.00243007178225736,0.00156177686431467,0.00346890328837347
"1193","Other Hispanic",1992,"Male",81,0.00232090234165705,0.0014806824554472,0.00332094790269236
"1194","Other Hispanic",1992,"Male",82,0.00221646910663166,0.00140033549061588,0.0031788059974294
"1195","Other Hispanic",1992,"Male",83,0.00211658452117788,0.00133137792693344,0.00304179778782707
"1196","Other Hispanic",1992,"Male",84,0.00202106669875356,0.0012622444589076,0.00291034958312541
"1197","Other Hispanic",1992,"Male",85,0.00192973942577846,0.00119506186843872,0.00278569741774294
"1198","Other Hispanic",1992,"Male",86,0.00184243214375822,0.00113295194304472,0.00266511434179014
"1199","Other Hispanic",1992,"Male",87,0.00175897991243933,0.00106833580526942,0.00255208239664894
"1200","Other Hispanic",1992,"Male",88,0.00167922335623375,0.00100952900159259,0.00244088330051062
"1201","Other Hispanic",1992,"Male",89,0.00160300859598731,0.000951073639416347,0.00235231450489773
"1202","Other Hispanic",1992,"Male",90,0.00153018716800674,0.000895952186066327,0.00226888278042117
"1203","Other Hispanic",1992,"Male",91,0.00146061593210676,0.000843930351079173,0.0021821926408266
"1204","Other Hispanic",1992,"Male",92,0.00139415697029253,0.000796974504804952,0.00210255065433736
"1205","Other Hispanic",1992,"Male",93,0.00133067747755298,0.000753912259438944,0.00201703598873732
"1206","Other Hispanic",1992,"Male",94,0.00127004964610914,0.000710759035189903,0.00194340006319929
"1207","Other Hispanic",1992,"Male",95,0.00121215054433708,0.000670407094586832,0.00187032408386131
"1208","Other Hispanic",1992,"Male",96,0.00115686199146876,0.000632657153685121,0.00178984700260381
"1209","Other Hispanic",1992,"Male",97,0.00110407042906466,0.000597284862499299,0.00172062779381486
"1210","Other Hispanic",1992,"Male",98,0.00105366679015111,0.000564398523928204,0.00165048394200423
"1211","Other Hispanic",1992,"Male",99,0.0010055463668204,0.000531628128417637,0.00158988569103505
"1212","Other Hispanic",1992,"Male",100,0.00095960867700478,0.000500744543474501,0.00153228557229807
"1213","Mexican-American",1991,"Female",0,0.0507389029590077,0.042069357671513,0.0585565832620174
"1214","Mexican-American",1991,"Female",1,0.0492881748077194,0.0411767415355553,0.056587424018506
"1215","Mexican-American",1991,"Female",2,0.0478081557387538,0.0402671271498374,0.0546292368210765
"1216","Mexican-American",1991,"Female",3,0.046302907972007,0.0393197261897366,0.0525801905640288
"1217","Mexican-American",1991,"Female",4,0.0447768002329599,0.0383681777559612,0.0505602627989264
"1218","Mexican-American",1991,"Female",5,0.0432344584366048,0.037382825133204,0.0484697144478717
"1219","Mexican-American",1991,"Female",6,0.0416807095004931,0.0363862865653318,0.0463555041741236
"1220","Mexican-American",1991,"Female",7,0.0401205197237223,0.0353808717772233,0.0442724617269817
"1221","Mexican-American",1991,"Female",8,0.0385589294260893,0.0343970498622405,0.0422228150066187
"1222","Mexican-American",1991,"Female",9,0.0370009857185258,0.0333959325632033,0.040200185473646
"1223","Mexican-American",1991,"Female",10,0.0354516753592434,0.0323975674836546,0.038218876721206
"1224","Mexican-American",1991,"Female",11,0.0339158596339535,0.0313899464398692,0.0362840546808033
"1225","Mexican-American",1991,"Female",12,0.0323982130850972,0.0303216969190932,0.0344039734976058
"1226","Mexican-American",1991,"Female",13,0.0309031677137746,0.0292125614609192,0.0325510113785714
"1227","Mexican-American",1991,"Female",14,0.0294348640049359,0.0278298240504551,0.0307524483391516
"1228","Mexican-American",1991,"Female",15,0.0279971098019715,0.0263003477463606,0.029056698550081
"1229","Mexican-American",1991,"Female",16,0.0265933477041584,0.0248338260637345,0.0275306910765009
"1230","Mexican-American",1991,"Female",17,0.0252266313027385,0.0234295321831055,0.0261784571873601
"1231","Mexican-American",1991,"Female",18,0.0238996102301566,0.0220570888336675,0.024979794274631
"1232","Mexican-American",1991,"Female",19,0.0226145236901035,0.0207499824186938,0.023923428718193
"1233","Mexican-American",1991,"Female",20,0.0213732018768975,0.0193944963462014,0.0229387893459054
"1234","Mexican-American",1991,"Female",21,0.0201770744897539,0.0180405286635383,0.0219804737690406
"1235","Mexican-American",1991,"Female",22,0.0190271854040509,0.016794528213524,0.0210422280027566
"1236","Mexican-American",1991,"Female",23,0.017924212476806,0.0155874713977347,0.0201341821184767
"1237","Mexican-American",1991,"Female",24,0.0168684914326568,0.0144454813189382,0.0192337645055144
"1238","Mexican-American",1991,"Female",25,0.0158600427925446,0.0133612074029592,0.0183617650441016
"1239","Mexican-American",1991,"Female",26,0.0148986008613456,0.012362384429389,0.0175368815330397
"1240","Mexican-American",1991,"Female",27,0.0139836438735629,0.0114099869512095,0.0167348696498577
"1241","Mexican-American",1991,"Female",28,0.013114424498746,0.0105292797628852,0.0159614754618319
"1242","Mexican-American",1991,"Female",29,0.0122900000221563,0.00972958176498791,0.0152277828193133
"1243","Mexican-American",1991,"Female",30,0.0115092616340816,0.00898109805056356,0.0145174432211658
"1244","Mexican-American",1991,"Female",31,0.0107709623772288,0.0082738978688255,0.0138259189739835
"1245","Mexican-American",1991,"Female",32,0.0100737434112647,0.00762921579025089,0.0131491325309297
"1246","Mexican-American",1991,"Female",33,0.00941615835366535,0.0070122640718373,0.0124991325354088
"1247","Mexican-American",1991,"Female",34,0.00879669554458275,0.00646233454447666,0.0118808270695383
"1248","Mexican-American",1991,"Female",35,0.00821379815948838,0.00594231091741767,0.0112885711874778
"1249","Mexican-American",1991,"Female",36,0.00766588215672349,0.00545187344743956,0.0107196136406107
"1250","Mexican-American",1991,"Female",37,0.00715135209824529,0.00499828064162816,0.0101736595689522
"1251","Mexican-American",1991,"Female",38,0.00666861492166682,0.00459764196316202,0.00963659218595607
"1252","Mexican-American",1991,"Female",39,0.00621609177130011,0.00421728691250064,0.00913639414068292
"1253","Mexican-American",1991,"Female",40,0.00579222801661421,0.00387354140786185,0.00865811488287239
"1254","Mexican-American",1991,"Female",41,0.00539550159964095,0.00355350737845339,0.00820103698150357
"1255","Mexican-American",1991,"Female",42,0.00502442985970156,0.00325414811743611,0.00776461982869652
"1256","Mexican-American",1991,"Female",43,0.00467757498560036,0.00298721988351037,0.00734829314329873
"1257","Mexican-American",1991,"Female",44,0.00435354824323767,0.0027301778408421,0.00695146269896928
"1258","Mexican-American",1991,"Female",45,0.00405101312140271,0.00250279813625733,0.00657351566068506
"1259","Mexican-American",1991,"Female",46,0.00376868753114833,0.00229021751149572,0.00621310785309687
"1260","Mexican-American",1991,"Female",47,0.00350534518532311,0.00209441144542874,0.00587017212330582
"1261","Mexican-American",1991,"Female",48,0.00325981627511304,0.00191490205400233,0.00554631379751962
"1262","Mexican-American",1991,"Female",49,0.003030987550285,0.00175257458505235,0.00523203097096921
"1263","Mexican-American",1991,"Female",50,0.00281780189958492,0.00160249043039827,0.00493997743785289
"1264","Mexican-American",1991,"Female",51,0.00261925751769679,0.00146818167839014,0.00465967681448858
"1265","Mexican-American",1991,"Female",52,0.00243440673551414,0.0013437596152378,0.00439225274735054
"1266","Mexican-American",1991,"Female",53,0.00226235458135084,0.00122813126909703,0.00413785084157986
"1267","Mexican-American",1991,"Female",54,0.00210225713221339,0.00112235400663839,0.00389974658885596
"1268","Mexican-American",1991,"Female",55,0.00195331970642292,0.00102557722922759,0.00367436215096757
"1269","Mexican-American",1991,"Female",56,0.00181479494173209,0.000937058420689022,0.00346047353004052
"1270","Mexican-American",1991,"Female",57,0.0016859807966285,0.000856107279280163,0.00325835794030578
"1271","Mexican-American",1991,"Female",58,0.00156621850673168,0.000782876777086702,0.0030674445860891
"1272","Mexican-American",1991,"Female",59,0.00145489052304578,0.000716545511063668,0.00288718146025373
"1273","Mexican-American",1991,"Female",60,0.00135141845428438,0.000654225913476689,0.00271703581598601
"1274","Mexican-American",1991,"Female",61,0.0012552610314948,0.000597104748454138,0.0025564944652343
"1275","Mexican-American",1991,"Female",62,0.00116591210973022,0.000544941135980529,0.00240506392424632
"1276","Mexican-American",1991,"Female",63,0.00108289871850297,0.000497309785751425,0.00226227042526784
"1277","Mexican-American",1991,"Female",64,0.00100577917015485,0.000454002496427086,0.00212765981205208
"1278","Mexican-American",1991,"Female",65,0.000934141233057829,0.000414582630851499,0.00200079733541165
"1279","Mexican-American",1991,"Female",66,0.000867600374667789,0.000378571226872729,0.00188126736364991
"1280","Mexican-American",1991,"Female",67,0.000805798077857807,0.000345696932574139,0.00176867302135223
"1281","Mexican-American",1991,"Female",68,0.000748400232619514,0.000315655667318152,0.00166263576871632
"1282","Mexican-American",1991,"Female",69,0.000695095604108878,0.000288035025572399,0.00156279493236296
"1283","Mexican-American",1991,"Female",70,0.000645594377097071,0.000263023789246831,0.00146880719740299
"1284","Mexican-American",1991,"Female",71,0.000599626776141255,0.000240261896499839,0.00138034606944614
"1285","Mexican-American",1991,"Female",72,0.000556941760190677,0.000219362742682801,0.0012974930298702
"1286","Mexican-American",1991,"Female",73,0.000517305789869309,0.000200110420951069,0.00121960312323513
"1287","Mexican-American",1991,"Female",74,0.000480501665309036,0.000182495434792367,0.00114630239890514
"1288","Mexican-American",1991,"Female",75,0.000446327432130609,0.000166522189533406,0.00107733058571323
"1289","Mexican-American",1991,"Female",76,0.000414595352969214,0.000152030984250545,0.00101244098878948
"1290","Mexican-American",1991,"Female",77,0.000385130941804996,0.000138798919645844,0.000951399922220505
"1291","Mexican-American",1991,"Female",78,0.000357772058275584,0.000126807414140872,0.000893986147777909
"1292","Mexican-American",1991,"Female",79,0.000332368059108165,0.000115908503628808,0.000839990322312413
"1293","Mexican-American",1991,"Female",80,0.00030877900380513,0.000105842285049907,0.000789214455969246
"1294","Mexican-American",1991,"Female",81,0.000286874911742739,9.66221784392696e-05,0.000741471382988503
"1295","Mexican-American",1991,"Female",82,0.000266535067890891,8.82070638846994e-05,0.000696584246507894
"1296","Mexican-American",1991,"Female",83,0.000247647374428944,8.05619579223022e-05,0.000654385998480498
"1297","Mexican-American",1991,"Female",84,0.000230107745613384,7.36373084097568e-05,0.000614718915553214
"1298","Mexican-American",1991,"Female",85,0.000213819543344501,6.72521042432218e-05,0.000577434131518992
"1299","Mexican-American",1991,"Female",86,0.000198693050978078,6.13790246208329e-05,0.000542391186754198
"1300","Mexican-American",1991,"Female",87,0.000184644983032041,5.601852254171e-05,0.000509457594878654
"1301","Mexican-American",1991,"Female",88,0.000171598028544966,5.11259149331467e-05,0.000478508426726946
"1302","Mexican-American",1991,"Female",89,0.000159480425951627,4.66604051172556e-05,0.000449425911592936
"1303","Mexican-American",1991,"Female",90,0.000148225567449075,4.25847462512701e-05,0.000422099055602483
"1304","Mexican-American",1991,"Female",91,0.000137771630933962,3.88649336682599e-05,0.00039642327698003
"1305","Mexican-American",1991,"Female",92,0.000128061237697025,3.54699236777759e-05,0.000372300057900801
"1306","Mexican-American",1991,"Female",93,0.000119041134163292,3.23713765850691e-05,0.000349636612560051
"1307","Mexican-American",1991,"Female",94,0.000110661896066015,2.95472986470117e-05,0.000328345571042447
"1308","Mexican-American",1991,"Female",95,0.000102877653538236,2.69796038323896e-05,0.000308344678536694
"1309","Mexican-American",1991,"Female",96,9.56458356980472e-05,2.46349843957943e-05,0.000289556509411611
